,Generator,Zone,Time,NOX lb,SO2 lb,CO2 lb,N2O lb,CO2_equivelent lb
118,RUPERT_1002,PNW,23,0.0,0.0,0.0,0.0,0.0
119,RUPERT_1002,PNW,24,0.0,0.0,0.0,0.0,0.0
120,ALDEN_BAILEY_LOKI,PNW,1,58.206,0.109,21189.382,0.0,21210.092
121,ALDEN_BAILEY_LOKI,PNW,2,58.206,0.109,21189.382,0.0,21210.092
122,ALDEN_BAILEY_LOKI,PNW,3,58.206,0.109,21189.382,0.0,21210.092
123,ALDEN_BAILEY_LOKI,PNW,4,58.206,0.109,21189.382,0.0,21210.092
124,ALDEN_BAILEY_LOKI,PNW,5,58.206,0.109,21189.382,0.0,21210.092
125,ALDEN_BAILEY_LOKI,PNW,6,58.206,0.109,21189.382,0.0,21210.092
126,ALDEN_BAILEY_LOKI,PNW,7,58.206,0.109,21189.382,0.0,21210.092
127,ALDEN_BAILEY_LOKI,PNW,8,58.206,0.109,21189.382,0.0,21210.092
128,ALDEN_BAILEY_LOKI,PNW,9,58.206,0.109,21189.382,0.0,21210.092
129,ALDEN_BAILEY_LOKI,PNW,10,58.206,0.109,21189.382,0.0,21210.092
130,ALDEN_BAILEY_LOKI,PNW,11,58.206,0.109,21189.382,0.0,21210.092
131,ALDEN_BAILEY_LOKI,PNW,12,58.206,0.109,21189.382,0.0,21210.092
132,ALDEN_BAILEY_LOKI,PNW,13,58.206,0.109,21189.382,0.0,21210.092
133,ALDEN_BAILEY_LOKI,PNW,14,58.206,0.109,21189.382,0.0,21210.092
134,ALDEN_BAILEY_LOKI,PNW,15,58.206,0.109,21189.382,0.0,21210.092
135,ALDEN_BAILEY_LOKI,PNW,16,58.206,0.109,21189.382,0.0,21210.092
136,ALDEN_BAILEY_LOKI,PNW,17,58.206,0.109,21189.382,0.0,21210.092
137,ALDEN_BAILEY_LOKI,PNW,18,58.206,0.109,21189.382,0.0,21210.092
138,ALDEN_BAILEY_LOKI,PNW,19,58.206,0.109,21189.382,0.0,21210.092
139,ALDEN_BAILEY_LOKI,PNW,20,58.206,0.109,21189.382,0.0,21210.092
140,ALDEN_BAILEY_LOKI,PNW,21,58.206,0.109,21189.382,0.0,21210.092
141,ALDEN_BAILEY_LOKI,PNW,22,58.206,0.109,21189.382,0.0,21210.092
142,ALDEN_BAILEY_LOKI,PNW,23,58.206,0.109,21189.382,0.0,21210.092
143,ALDEN_BAILEY_LOKI,PNW,24,20.3721,0.03815,7416.2837,0.0,7423.532200000001
144,BEAVER_1,PNW,1,0.0,0.0,0.0,0.0,0.0
145,BEAVER_1,PNW,2,0.0,0.0,0.0,0.0,0.0
146,BEAVER_1,PNW,3,0.0,0.0,0.0,0.0,0.0
147,BEAVER_1,PNW,4,0.0,0.0,0.0,0.0,0.0
148,BEAVER_1,PNW,5,0.0,0.0,0.0,0.0,0.0
149,BEAVER_1,PNW,6,0.0,0.0,0.0,0.0,0.0
150,BEAVER_1,PNW,7,0.0,0.0,0.0,0.0,0.0
151,BEAVER_1,PNW,8,0.0,0.0,0.0,0.0,0.0
152,BEAVER_1,PNW,9,0.0,0.0,0.0,0.0,0.0
153,BEAVER_1,PNW,10,0.0,0.0,0.0,0.0,0.0
154,BEAVER_1,PNW,11,0.0,0.0,0.0,0.0,0.0
155,BEAVER_1,PNW,12,0.0,0.0,0.0,0.0,0.0
156,BEAVER_1,PNW,13,0.0,0.0,0.0,0.0,0.0
157,BEAVER_1,PNW,14,0.0,0.0,0.0,0.0,0.0
158,BEAVER_1,PNW,15,0.0,0.0,0.0,0.0,0.0
159,BEAVER_1,PNW,16,0.0,0.0,0.0,0.0,0.0
160,BEAVER_1,PNW,17,0.0,0.0,0.0,0.0,0.0
161,BEAVER_1,PNW,18,0.0,0.0,0.0,0.0,0.0
162,BEAVER_1,PNW,19,0.0,0.0,0.0,0.0,0.0
163,BEAVER_1,PNW,20,0.0,0.0,0.0,0.0,0.0
164,BEAVER_1,PNW,21,0.0,0.0,0.0,0.0,0.0
165,BEAVER_1,PNW,22,0.0,0.0,0.0,0.0,0.0
166,BEAVER_1,PNW,23,0.0,0.0,0.0,0.0,0.0
167,BEAVER_1,PNW,24,0.0,0.0,0.0,0.0,0.0
168,BEAVER_2,PNW,1,0.0,0.0,0.0,0.0,0.0
169,BEAVER_2,PNW,2,0.0,0.0,0.0,0.0,0.0
170,BEAVER_2,PNW,3,0.0,0.0,0.0,0.0,0.0
171,BEAVER_2,PNW,4,0.0,0.0,0.0,0.0,0.0
172,BEAVER_2,PNW,5,0.0,0.0,0.0,0.0,0.0
173,BEAVER_2,PNW,6,0.0,0.0,0.0,0.0,0.0
174,BEAVER_2,PNW,7,0.0,0.0,0.0,0.0,0.0
175,BEAVER_2,PNW,8,0.0,0.0,0.0,0.0,0.0
176,BEAVER_2,PNW,9,0.0,0.0,0.0,0.0,0.0
177,BEAVER_2,PNW,10,0.0,0.0,0.0,0.0,0.0
178,BEAVER_2,PNW,11,0.0,0.0,0.0,0.0,0.0
179,BEAVER_2,PNW,12,0.0,0.0,0.0,0.0,0.0
180,BEAVER_2,PNW,13,0.0,0.0,0.0,0.0,0.0
181,BEAVER_2,PNW,14,0.0,0.0,0.0,0.0,0.0
182,BEAVER_2,PNW,15,0.0,0.0,0.0,0.0,0.0
183,BEAVER_2,PNW,16,0.0,0.0,0.0,0.0,0.0
184,BEAVER_2,PNW,17,0.0,0.0,0.0,0.0,0.0
185,BEAVER_2,PNW,18,0.0,0.0,0.0,0.0,0.0
186,BEAVER_2,PNW,19,0.0,0.0,0.0,0.0,0.0
187,BEAVER_2,PNW,20,0.0,0.0,0.0,0.0,0.0
188,BEAVER_2,PNW,21,0.0,0.0,0.0,0.0,0.0
189,BEAVER_2,PNW,22,0.0,0.0,0.0,0.0,0.0
190,BEAVER_2,PNW,23,0.0,0.0,0.0,0.0,0.0
191,BEAVER_2,PNW,24,0.0,0.0,0.0,0.0,0.0
192,BEAVER_3,PNW,1,0.0,0.0,0.0,0.0,0.0
193,BEAVER_3,PNW,2,0.0,0.0,0.0,0.0,0.0
194,BEAVER_3,PNW,3,0.0,0.0,0.0,0.0,0.0
