,Generator,Time,Value,Zones
454,HERMISTON_4,23,0.0,PNW
455,HERMISTON_4,24,0.0,PNW
456,COYOTE_SPRINGS_1_GEN_1,1,0.0,PNW
457,COYOTE_SPRINGS_1_GEN_1,2,0.0,PNW
458,COYOTE_SPRINGS_1_GEN_1,3,0.0,PNW
459,COYOTE_SPRINGS_1_GEN_1,4,0.0,PNW
460,COYOTE_SPRINGS_1_GEN_1,5,0.0,PNW
461,COYOTE_SPRINGS_1_GEN_1,6,0.0,PNW
462,COYOTE_SPRINGS_1_GEN_1,7,0.0,PNW
463,COYOTE_SPRINGS_1_GEN_1,8,0.0,PNW
464,COYOTE_SPRINGS_1_GEN_1,9,0.0,PNW
465,COYOTE_SPRINGS_1_GEN_1,10,185.7,PNW
466,COYOTE_SPRINGS_1_GEN_1,11,0.0,PNW
467,COYOTE_SPRINGS_1_GEN_1,12,117.09297944976316,PNW
468,COYOTE_SPRINGS_1_GEN_1,13,0.0,PNW
469,COYOTE_SPRINGS_1_GEN_1,14,185.7,PNW
470,COYOTE_SPRINGS_1_GEN_1,15,0.0,PNW
471,COYOTE_SPRINGS_1_GEN_1,16,0.0,PNW
472,COYOTE_SPRINGS_1_GEN_1,17,0.0,PNW
473,COYOTE_SPRINGS_1_GEN_1,18,0.0,PNW
474,COYOTE_SPRINGS_1_GEN_1,19,0.0,PNW
475,COYOTE_SPRINGS_1_GEN_1,20,0.0,PNW
476,COYOTE_SPRINGS_1_GEN_1,21,0.0,PNW
477,COYOTE_SPRINGS_1_GEN_1,22,185.7,PNW
478,COYOTE_SPRINGS_1_GEN_1,23,0.0,PNW
479,COYOTE_SPRINGS_1_GEN_1,24,0.0,PNW
480,BOULDER_PARK_3,1,0.0,PNW
481,BOULDER_PARK_3,2,0.0,PNW
482,BOULDER_PARK_3,3,0.0,PNW
483,BOULDER_PARK_3,4,0.0,PNW
484,BOULDER_PARK_3,5,0.0,PNW
485,BOULDER_PARK_3,6,0.0,PNW
486,BOULDER_PARK_3,7,0.0,PNW
487,BOULDER_PARK_3,8,0.0,PNW
488,BOULDER_PARK_3,9,0.0,PNW
489,BOULDER_PARK_3,10,0.0,PNW
490,BOULDER_PARK_3,11,0.0,PNW
491,BOULDER_PARK_3,12,0.0,PNW
492,BOULDER_PARK_3,13,0.0,PNW
